Age,BusinessTravelN,DailyRate,DepartmentN,DistanceFromHome,Education,EducationFieldN,EmployeeCount,EnvironmentSatisfaction,GenderN,HourlyRate,JobInvolvement,JobLevel,JobRole_N,JobSatisfaction,MaritalStatus_N,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18N,OverTimeN,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionN,Attrition
25,1,810,2,8,3,3,1,4,1,57,4,2,5,2,2,4851,15678,0,1,0,22,4,3,80,1,4,4,3,3,2,1,2,0,No
45,1,374,2,20,3,3,1,4,0,50,3,2,5,3,1,4850,23333,8,1,0,15,3,3,80,0,8,3,3,5,3,0,1,0,No
42,1,1210,1,2,3,4,1,3,1,68,2,1,2,2,2,4841,24052,4,1,0,14,3,2,80,1,4,3,3,1,0,0,0,0,No
36,1,660,1,15,3,2,1,1,1,81,3,2,2,3,3,4834,7858,7,1,0,14,3,2,80,1,9,3,2,1,0,0,0,1,Yes
31,1,691,1,5,4,1,1,3,1,86,3,1,3,4,2,4821,10077,0,1,1,12,3,3,80,1,6,4,3,5,2,0,3,0,No
46,1,1485,1,18,3,4,1,3,0,87,3,2,6,3,3,4810,26314,2,1,0,14,3,3,80,1,19,5,2,10,7,0,8,0,No
34,1,665,1,6,4,2,1,1,0,41,3,2,3,3,1,4809,12482,1,1,0,14,3,3,80,0,16,3,3,16,13,2,10,0,No
45,1,561,2,2,3,2,1,4,1,61,3,2,5,2,2,4805,16177,0,1,0,19,3,2,80,1,9,3,4,8,7,3,7,0,No
49,1,271,1,3,2,4,1,3,0,43,2,2,2,1,2,4789,23070,4,1,0,25,4,1,80,1,10,3,3,3,2,1,2,0,No
35,1,219,1,16,2,2,1,4,0,44,2,2,6,2,2,4788,25388,0,1,1,11,3,4,80,0,4,2,3,3,2,0,2,0,No
29,1,1092,1,1,4,4,1,1,1,36,3,1,3,4,2,4787,26124,9,1,1,14,3,2,80,3,4,3,4,2,2,2,2,1,Yes
30,1,855,2,7,4,6,1,4,0,73,3,2,5,1,3,4779,12761,7,1,0,14,3,2,80,2,8,3,3,3,2,0,2,0,No
28,1,760,2,2,4,6,1,2,0,81,3,2,5,2,2,4779,3698,1,1,1,20,4,1,80,0,8,2,3,8,7,7,5,0,No
37,1,1141,1,11,2,4,1,1,0,61,1,2,7,2,2,4777,14382,5,1,0,15,3,1,80,0,15,2,1,1,0,0,0,1,Yes
22,1,1230,1,1,2,3,1,4,1,33,2,2,6,4,2,4775,19146,6,1,0,22,4,1,80,2,4,2,1,2,2,2,2,0,No
27,2,1131,1,15,3,3,1,4,0,77,2,1,3,1,2,4774,23844,0,1,0,19,3,4,80,1,8,2,2,7,6,7,3,0,No
38,1,1206,1,9,2,3,1,2,1,71,3,1,3,4,3,4771,14293,2,1,0,19,3,4,80,2,10,0,4,5,2,0,3,0,No
44,2,383,2,1,5,6,1,1,0,79,3,2,5,3,2,4768,9282,7,1,0,12,3,3,80,1,11,4,2,1,0,0,0,0,No
41,1,167,1,12,4,3,1,2,1,46,3,1,2,4,2,4766,9051,3,1,1,11,3,1,80,1,6,4,3,1,0,0,0,0,No
43,1,177,1,8,3,3,1,1,0,55,3,2,6,2,3,4765,23814,4,1,0,21,4,3,80,1,4,2,4,1,0,0,0,0,No
34,1,1326,2,3,3,2,1,4,1,81,1,2,5,1,1,4759,15891,3,1,0,18,3,4,80,0,15,2,3,13,9,3,12,0,No
26,2,496,1,11,2,4,1,1,1,60,3,2,7,1,2,4741,22722,1,1,1,13,3,3,80,1,5,3,3,5,3,3,3,0,No
43,2,957,1,28,3,4,1,2,0,72,4,1,3,3,1,4739,16090,4,1,0,12,3,4,80,0,18,2,3,3,2,1,2,0,No
30,0,641,2,25,2,1,1,4,0,85,3,2,5,3,2,4736,6069,7,1,1,12,3,2,80,1,4,2,4,2,2,2,2,0,No
38,2,1189,1,1,3,3,1,4,1,90,3,2,3,4,2,4735,9867,7,1,0,15,3,4,80,2,19,4,4,13,11,2,9,0,No
50,2,959,2,1,4,2,1,4,1,81,3,2,5,3,1,4728,17251,3,1,1,14,3,4,80,0,5,4,3,0,0,0,0,1,Yes
34,2,426,1,10,4,3,1,3,1,42,4,2,6,4,3,4724,17000,1,1,0,13,3,1,80,1,9,3,3,9,7,7,2,0,No
28,1,736,2,26,3,3,1,3,1,48,2,2,5,1,2,4724,24232,1,1,0,11,3,3,80,1,5,0,3,5,3,0,4,0,No
29,1,1370,1,3,1,4,1,2,1,87,3,1,2,1,1,4723,16213,1,1,1,18,3,4,80,0,10,3,3,10,9,1,5,0,No
41,1,263,1,6,3,4,1,4,1,59,3,1,2,1,1,4721,3119,2,1,1,13,3,3,80,0,20,3,3,18,13,2,17,0,No
35,1,619,2,1,3,6,1,2,1,85,3,2,5,3,2,4717,18659,9,1,0,11,3,3,80,0,15,2,3,11,9,6,9,0,No
32,0,1474,2,11,4,2,1,4,1,60,4,2,5,3,2,4707,23914,8,1,0,12,3,4,80,0,6,2,3,4,2,1,2,1,Yes
30,0,879,1,9,2,4,1,3,0,72,3,2,6,3,1,4695,12858,7,1,1,18,3,3,80,0,10,3,3,8,4,1,7,0,No
26,1,572,2,10,3,4,1,3,1,46,3,2,5,4,1,4684,9125,1,1,0,13,3,1,80,0,5,4,3,5,3,1,2,0,No
33,2,508,2,10,3,6,1,2,1,46,2,2,5,4,1,4682,4317,3,1,0,14,3,3,80,0,9,6,2,7,7,0,1,0,No
37,1,1225,1,10,2,3,1,4,1,80,4,1,3,4,1,4680,15232,3,1,0,17,3,1,80,0,4,2,3,1,0,0,0,0,No
36,1,188,1,7,4,2,1,2,1,65,3,1,3,4,1,4678,23293,2,1,0,18,3,3,80,0,8,6,3,6,2,0,1,0,No
32,2,689,2,9,2,4,1,4,1,35,1,2,5,4,3,4668,22812,0,1,0,17,3,4,80,3,9,2,4,8,7,0,7,0,No
36,1,559,1,12,4,3,1,3,0,76,3,2,6,3,2,4663,12421,9,1,1,12,3,2,80,2,7,2,3,3,2,1,1,0,No
40,1,523,1,2,3,3,1,3,1,98,3,2,3,4,1,4661,22455,1,1,0,13,3,3,80,0,9,4,3,9,8,8,8,0,No
29,0,746,2,2,3,3,1,4,1,61,3,2,5,3,2,4649,16928,1,1,0,14,3,1,80,1,4,3,2,4,3,0,2,0,No
32,2,1318,2,10,4,6,1,4,1,79,3,2,5,4,1,4648,26075,8,1,0,13,3,3,80,0,4,2,4,0,0,0,0,0,No
27,2,1410,2,3,1,4,1,4,0,71,4,2,5,4,3,4647,16673,1,1,1,20,4,2,80,2,6,3,3,6,5,0,4,0,No
40,1,118,2,14,2,3,1,4,0,84,3,2,5,1,2,4639,11262,1,1,0,15,3,3,80,1,5,2,3,5,4,1,2,0,No
36,2,607,2,7,3,6,1,1,0,83,4,2,5,1,2,4639,2261,2,1,0,16,3,4,80,1,17,2,2,15,7,6,13,0,No
30,1,1138,1,6,3,1,1,1,0,48,2,2,2,4,2,4627,23631,0,1,0,12,3,1,80,1,10,6,3,9,2,6,7,0,No
27,0,1277,1,8,5,3,1,1,1,87,1,1,2,3,2,4621,5869,1,1,0,19,3,4,80,3,3,4,3,3,2,1,2,0,No
24,1,771,1,1,2,3,1,2,1,45,2,2,7,3,1,4617,14120,1,1,0,12,3,2,80,0,4,2,2,4,3,1,2,0,No
46,1,1003,1,8,4,3,1,4,0,74,2,2,3,1,3,4615,21029,8,1,1,23,4,1,80,3,19,2,3,16,13,1,7,0,No
35,2,662,2,18,4,6,1,4,0,67,3,2,5,3,2,4614,23288,0,1,1,18,3,3,80,1,5,0,2,4,2,3,2,1,Yes
35,1,1219,2,18,3,4,1,3,0,86,3,2,5,3,2,4601,6179,1,1,0,16,3,2,80,0,5,3,3,5,2,1,0,0,No
34,1,790,2,24,4,4,1,1,0,40,2,2,5,2,1,4599,7815,0,1,1,23,4,3,80,0,16,2,4,15,9,10,10,1,Yes
47,1,571,2,14,3,4,1,3,0,78,3,2,5,3,2,4591,24200,3,1,1,17,3,3,80,1,11,4,2,5,4,1,2,0,No
35,2,880,2,12,4,2,1,4,1,36,3,2,5,4,1,4581,10414,3,1,1,24,4,1,80,0,13,2,4,11,9,6,7,1,Yes
24,1,693,2,3,2,3,1,1,0,65,3,2,5,3,1,4577,24785,9,1,0,14,3,1,80,0,4,3,3,2,2,2,0,1,Yes
34,0,1065,2,23,4,6,1,2,1,72,3,2,5,3,1,4568,10034,0,1,0,20,4,3,80,0,10,2,3,9,5,8,7,0,No
31,1,542,2,20,3,3,1,2,0,71,1,2,5,3,2,4559,24788,3,1,1,11,3,3,80,1,4,2,3,2,2,2,2,1,Yes
28,1,1300,1,17,2,4,1,3,1,79,3,2,2,1,3,4558,13535,1,1,0,12,3,4,80,1,10,2,3,10,0,1,8,0,No
42,2,532,1,29,2,3,1,1,0,92,3,2,3,3,3,4556,12932,2,1,0,11,3,2,80,1,19,3,3,5,4,0,2,0,No
29,2,442,2,2,2,3,1,2,1,44,3,2,5,4,1,4554,20260,1,1,0,18,3,1,80,0,10,3,2,10,7,0,9,0,No
39,1,408,1,2,4,1,1,4,0,80,2,2,7,3,1,4553,20978,1,1,0,11,3,1,80,0,20,4,3,20,7,11,10,0,No
44,1,200,1,29,4,2,1,4,1,32,3,2,3,4,1,4541,7744,1,1,0,25,4,2,80,0,20,3,3,20,11,13,17,0,No
33,2,1146,2,25,3,4,1,2,0,82,3,2,5,3,2,4539,4905,1,1,0,12,3,1,80,1,10,3,2,10,7,0,1,0,No
34,1,131,2,2,3,6,1,3,0,86,3,2,5,1,1,4538,6039,0,1,1,12,3,4,80,0,4,3,3,3,2,0,2,0,No
47,1,249,2,2,2,6,1,3,0,35,3,2,5,4,2,4537,17783,0,1,1,22,4,1,80,1,8,2,3,7,6,7,7,0,No
39,1,524,1,18,2,3,1,1,1,32,3,2,6,3,1,4534,13352,0,1,0,11,3,1,80,0,9,6,3,8,7,1,7,0,No
42,2,1368,1,28,4,1,1,4,0,88,2,2,7,4,2,4523,4386,0,1,0,11,3,4,80,3,7,4,4,6,5,0,4,0,No
43,1,1473,1,8,4,2,1,3,0,74,3,2,7,3,3,4522,2227,4,1,1,14,3,4,80,0,8,3,3,5,2,0,2,0,No
33,2,827,1,29,4,4,1,1,0,54,2,2,3,3,1,4508,3129,1,1,0,22,4,2,80,0,14,4,3,13,7,3,8,1,Yes
49,1,1313,2,11,4,6,1,4,0,80,3,2,5,4,1,4507,8191,3,1,0,12,3,3,80,0,8,1,4,5,1,0,4,0,No
34,1,1031,1,6,4,3,1,3,0,45,2,2,3,2,3,4505,15000,6,1,0,15,3,3,80,1,12,3,3,1,0,0,0,0,No
36,1,530,2,2,4,3,1,3,0,51,3,2,1,4,1,4502,7439,3,1,0,15,3,3,80,0,17,2,2,13,7,6,7,0,No
34,2,648,0,11,3,3,1,3,1,56,2,2,4,2,2,4490,21833,4,1,0,11,3,4,80,2,14,5,4,10,9,1,8,0,No
25,1,891,2,4,2,3,1,2,0,99,2,2,5,4,1,4487,12090,1,1,1,11,3,2,80,0,5,3,3,5,4,1,3,0,No
36,1,506,1,3,3,1,1,3,1,30,3,2,3,2,1,4485,26285,4,1,0,12,3,4,80,0,10,2,3,8,0,7,7,0,No
27,1,1377,2,2,3,3,1,4,1,74,3,2,5,3,1,4478,5242,1,1,1,11,3,1,80,0,5,3,3,5,4,0,4,0,No
45,1,1457,1,7,3,4,1,1,0,83,3,1,3,3,2,4477,20100,4,1,1,19,3,3,80,1,7,2,2,3,2,0,2,0,No
32,0,976,2,26,4,6,1,3,1,100,3,2,5,4,2,4465,12069,0,1,0,18,3,1,80,0,4,2,3,3,2,2,2,0,No
53,1,1084,1,13,2,4,1,4,0,57,4,2,6,1,3,4450,26250,1,1,0,11,3,3,80,2,5,3,3,4,2,1,3,0,No
37,0,1063,1,25,5,4,1,2,0,72,3,2,3,3,2,4449,23866,3,1,1,15,3,1,80,2,15,2,3,13,11,10,7,0,No
40,1,750,1,12,3,3,1,2,0,47,3,2,7,1,3,4448,10748,2,1,0,12,3,2,80,1,15,3,3,7,4,7,7,0,No
45,0,805,1,4,2,3,1,3,1,57,3,2,2,2,2,4447,23163,1,1,0,12,3,2,80,0,9,5,2,9,7,0,8,0,No
34,2,135,1,19,3,4,1,3,0,46,3,2,2,2,3,4444,22534,4,1,0,13,3,3,80,2,15,2,4,11,8,5,10,0,No
54,1,157,1,10,3,4,1,3,0,77,3,2,6,1,1,4440,25198,6,1,1,19,3,4,80,0,9,3,3,5,2,1,4,0,No
38,1,1321,2,1,4,3,1,4,1,86,3,2,5,2,2,4440,7636,0,1,0,15,3,1,80,2,16,3,3,15,13,5,8,0,No
42,1,933,1,29,3,3,1,2,1,98,3,2,6,2,2,4434,11806,1,1,0,13,3,4,80,1,10,3,2,9,8,7,8,0,No
35,2,138,1,2,3,4,1,2,0,37,3,2,2,2,1,4425,15986,5,1,0,11,3,4,80,0,10,5,3,6,2,1,2,0,No
31,1,746,1,8,4,3,1,3,0,61,3,2,6,4,1,4424,20682,1,1,0,23,4,4,80,0,11,2,3,11,7,1,8,0,No
40,2,902,1,26,2,4,1,3,0,92,2,2,3,4,2,4422,21203,3,1,1,13,3,4,80,1,16,3,1,1,1,0,0,0,No
26,1,1384,1,3,4,4,1,1,1,82,4,1,2,4,2,4420,13421,1,1,0,22,4,2,80,1,8,2,3,8,7,0,7,0,No
34,1,628,1,8,3,4,1,2,1,82,4,2,2,3,2,4404,10228,2,1,0,12,3,1,80,0,6,3,4,4,3,1,2,0,No
32,1,117,2,13,4,3,1,2,1,73,3,2,5,4,3,4403,9250,2,1,0,11,3,3,80,1,8,3,2,5,2,0,3,0,No
24,1,581,1,9,3,4,1,3,1,62,4,1,3,3,2,4401,17616,1,1,0,16,3,4,80,1,5,1,3,5,3,0,4,0,No
25,1,383,2,9,2,3,1,1,1,68,2,1,1,1,2,4400,15182,3,1,0,12,3,1,80,0,6,2,3,3,2,2,2,1,Yes
41,1,337,2,8,3,6,1,3,0,54,3,2,5,2,2,4393,26841,5,1,0,21,4,3,80,1,14,3,3,5,4,1,4,0,No
45,0,336,2,26,3,6,1,1,1,52,2,2,5,1,2,4385,24162,1,1,0,15,3,1,80,1,10,2,3,10,7,4,5,0,No
28,1,890,1,2,4,4,1,3,1,46,3,1,3,3,1,4382,16374,6,1,0,17,3,4,80,0,5,3,2,2,2,2,1,1,Yes
34,1,121,1,2,4,4,1,3,0,86,2,1,3,1,1,4381,7530,1,1,0,11,3,3,80,0,6,3,3,6,5,1,3,0,No
24,1,1206,1,17,1,4,1,4,0,41,2,2,6,3,3,4377,24117,1,1,0,15,3,2,80,2,5,6,3,4,2,3,2,0,No
36,0,894,1,1,4,4,1,4,0,33,2,2,6,3,2,4374,15411,0,1,0,15,3,3,80,0,4,6,3,3,2,1,2,0,No
33,2,430,2,7,3,4,1,4,1,54,3,2,5,1,2,4373,17456,0,1,0,14,3,1,80,2,5,2,3,4,3,0,3,0,No
26,2,575,1,1,2,3,1,1,0,71,1,1,2,4,3,4364,5288,3,1,0,14,3,1,80,1,5,2,3,2,2,2,0,0,No
31,0,979,1,1,4,4,1,3,1,90,1,2,6,3,2,4345,4381,0,1,0,12,3,4,80,1,6,2,3,5,4,1,4,0,No
27,2,829,2,8,1,6,1,3,1,84,3,2,5,4,2,4342,24008,0,1,0,19,3,2,80,1,5,3,3,4,2,1,1,0,No
29,1,657,1,27,3,4,1,2,0,66,3,2,7,3,2,4335,25549,4,1,0,12,3,1,80,1,11,3,2,8,7,1,1,0,No
42,0,335,1,23,2,3,1,4,1,37,2,2,3,3,1,4332,14811,1,1,0,12,3,4,80,0,20,2,3,20,9,3,7,0,No
40,2,1184,2,2,4,4,1,2,1,62,3,2,5,2,2,4327,25440,5,1,0,12,3,4,80,3,5,2,3,0,0,0,0,0,No
34,1,1153,1,1,2,4,1,1,1,94,3,2,6,2,2,4325,17736,1,1,0,15,3,3,80,0,5,2,3,5,2,1,3,0,No
35,1,528,0,8,4,1,1,3,1,100,3,1,4,3,1,4323,7108,1,1,0,17,3,2,80,0,6,2,1,5,4,1,4,0,No
33,1,575,1,25,3,3,1,4,1,44,2,2,6,2,1,4320,24152,1,1,0,13,3,4,80,0,5,2,3,5,3,0,2,0,No
29,0,1496,1,1,1,1,1,4,1,41,3,2,6,3,2,4319,26283,1,1,0,13,3,1,80,1,10,1,3,10,7,0,9,0,No
38,1,364,1,3,5,1,1,4,0,32,3,2,3,3,1,4317,2302,3,1,1,20,4,2,80,0,19,2,3,3,2,2,2,0,No
35,1,776,2,1,4,6,1,3,1,32,2,2,5,1,1,4312,23016,0,1,0,14,3,2,80,0,16,2,3,15,13,2,8,0,No
31,1,480,1,7,2,4,1,2,0,31,3,2,6,1,2,4306,4156,1,1,0,12,3,2,80,1,13,5,1,13,10,3,12,0,No
26,1,775,2,29,2,4,1,1,1,45,3,2,5,3,3,4306,4267,5,1,0,12,3,1,80,2,8,5,3,0,0,0,0,0,No
33,2,970,2,7,3,3,1,4,0,30,3,2,5,2,2,4302,13401,0,1,0,17,3,3,80,1,4,3,3,3,2,0,2,0,No
27,2,472,1,1,1,1,1,3,1,60,2,2,6,1,2,4298,9679,5,1,0,19,3,3,80,1,6,1,3,2,2,2,0,0,No
26,2,1283,2,1,3,4,1,3,1,52,2,2,5,1,1,4294,11148,1,1,0,12,3,2,80,0,7,2,3,7,7,0,7,0,No
45,2,306,2,26,4,3,1,1,0,100,3,2,5,1,2,4286,5630,2,1,0,14,3,4,80,2,5,4,3,1,1,0,0,1,Yes
37,1,674,1,13,3,4,1,1,1,47,3,2,3,4,2,4285,3031,1,1,0,17,3,1,80,0,10,2,3,10,8,3,7,0,No
49,2,1475,1,28,2,3,1,1,1,97,2,2,2,1,1,4284,22710,3,1,0,20,4,1,80,0,20,2,3,4,3,1,3,1,Yes
37,1,783,1,7,4,4,1,4,1,78,3,2,3,1,2,4284,13588,5,1,1,22,4,3,80,1,16,2,3,5,3,0,4,0,No
42,1,188,1,29,3,4,1,2,1,56,1,2,2,4,1,4272,9558,4,1,0,19,3,1,80,0,16,3,3,1,0,0,0,0,No
29,1,232,1,19,3,1,1,4,1,34,3,2,6,4,3,4262,22645,4,1,0,12,3,2,80,2,8,2,4,3,2,1,2,0,No
24,1,1371,2,10,4,6,1,4,0,77,3,2,5,3,3,4260,5915,1,1,1,12,3,4,80,1,5,2,4,5,2,0,3,0,No
52,0,715,1,19,4,4,1,4,1,41,3,1,3,4,2,4258,26589,0,1,0,18,3,1,80,1,5,3,3,4,3,1,2,0,No
56,1,713,1,8,3,3,1,3,0,67,3,1,3,1,3,4257,13939,4,1,1,18,3,3,80,1,19,3,3,2,2,2,2,0,No
25,1,583,2,4,1,6,1,3,1,87,2,2,5,1,2,4256,18154,1,1,0,12,3,1,80,0,5,1,4,5,2,0,3,0,No
35,2,482,1,4,4,3,1,3,1,87,3,2,3,3,1,4249,2690,1,1,1,11,3,2,80,0,9,3,3,9,6,1,1,0,No
40,2,791,1,2,2,4,1,3,0,38,4,2,7,2,2,4244,9931,1,1,0,24,4,4,80,1,8,2,3,8,7,3,7,0,No
48,1,277,1,6,3,3,1,1,1,97,2,2,7,3,1,4240,13119,2,1,0,13,3,4,80,0,19,0,3,2,2,2,2,0,No
31,1,1365,2,13,4,4,1,2,1,46,3,2,5,1,3,4233,11512,2,1,0,17,3,3,80,0,9,2,1,3,1,1,2,1,Yes
35,1,144,1,22,3,3,1,4,1,46,1,1,2,3,1,4230,19225,0,1,0,15,3,3,80,0,6,2,3,5,4,4,3,0,No
27,1,1055,1,2,4,3,1,1,0,47,3,2,6,4,2,4227,4658,0,1,0,18,3,2,80,1,4,2,3,3,2,2,2,0,No
28,0,120,2,4,3,4,1,2,1,43,3,2,5,3,2,4221,8863,1,1,0,15,3,2,80,0,5,3,4,5,4,0,4,0,No
37,1,370,1,10,4,4,1,4,1,58,3,2,6,1,1,4213,4992,1,1,0,15,3,2,80,0,10,4,1,10,3,0,8,1,Yes
32,1,1033,1,9,3,4,1,1,0,41,3,1,2,1,1,4200,10224,7,1,0,22,4,1,80,0,10,2,4,5,4,0,4,1,Yes
38,1,437,2,16,3,3,1,2,0,90,3,2,5,2,1,4198,16379,2,1,0,12,3,2,80,0,8,5,4,3,2,1,2,0,No
37,1,1305,1,10,4,3,1,3,1,49,3,2,6,2,1,4197,21123,2,1,1,12,3,4,80,0,18,2,2,1,0,0,1,0,No
31,1,311,1,20,3,3,1,2,1,89,3,2,2,3,3,4197,18624,1,1,0,11,3,1,80,1,10,2,3,10,8,0,2,0,No
25,1,141,2,3,1,2,1,3,1,98,3,2,5,1,2,4194,14363,1,1,1,18,3,4,80,0,5,3,3,5,3,0,3,0,No
29,1,153,1,15,2,3,1,4,0,49,2,2,2,3,1,4193,12682,0,1,1,12,3,4,80,0,10,3,3,9,5,0,8,0,No
37,1,589,2,9,2,6,1,2,1,46,2,2,5,2,2,4189,8800,1,1,0,14,3,1,80,2,5,2,3,5,2,0,3,0,No
29,1,991,2,5,3,4,1,1,1,43,2,2,5,2,3,4187,3356,1,1,1,13,3,2,80,1,10,3,2,10,0,0,9,0,No
22,1,617,1,3,1,3,1,2,0,34,3,2,6,3,2,4171,10022,0,1,1,19,3,1,80,1,4,3,4,3,2,0,2,1,Yes
47,1,955,2,4,2,3,1,4,0,83,3,2,5,4,1,4163,8571,1,1,1,17,3,3,80,0,9,0,3,9,0,0,7,0,No
24,1,1476,2,4,1,4,1,4,0,42,3,2,5,3,2,4162,15211,1,1,1,12,3,3,80,2,5,3,3,5,4,0,3,0,No
26,1,1443,2,23,3,6,1,3,0,47,2,2,5,4,2,4157,21436,7,1,1,19,3,3,80,1,5,2,2,2,2,0,0,0,No
30,1,288,1,2,3,3,1,3,1,99,2,2,7,4,2,4152,15830,1,1,0,19,3,1,80,3,11,3,3,11,10,10,8,0,No
35,0,208,1,8,4,3,1,3,0,52,3,2,7,3,2,4148,12250,1,1,0,12,3,4,80,1,15,5,3,14,11,2,9,0,No
31,2,853,1,1,1,3,1,3,0,96,3,2,6,1,2,4148,11275,1,1,0,12,3,3,80,1,4,1,3,4,3,0,3,0,No
39,2,766,2,20,3,3,1,3,1,83,3,2,5,4,3,4127,19188,2,1,0,18,3,4,80,1,7,6,3,2,1,2,2,0,No
30,1,1329,2,29,4,3,1,3,1,61,3,2,5,1,3,4115,13192,8,1,0,19,3,3,80,3,8,3,3,4,3,0,3,0,No
39,1,116,1,24,1,3,1,1,1,52,3,2,3,4,1,4108,5340,7,1,0,13,3,1,80,0,18,2,3,7,7,1,7,0,No
37,1,124,1,3,3,2,1,4,0,35,3,2,7,2,1,4107,13848,3,1,0,15,3,1,80,0,8,3,2,4,3,0,1,0,No
27,1,954,2,9,3,6,1,4,1,44,3,2,5,4,1,4105,5099,1,1,0,14,3,1,80,0,7,5,3,7,7,0,7,0,No
41,2,1018,2,1,3,6,1,3,0,66,3,2,5,1,3,4103,4297,0,1,0,17,3,4,80,1,10,2,3,9,3,1,7,0,No
42,1,622,1,2,4,3,1,3,0,81,3,2,7,4,2,4089,5718,1,1,0,13,3,2,80,2,10,4,3,10,2,2,2,0,No
32,0,1200,1,1,4,1,1,4,1,62,3,2,3,1,2,4087,25174,4,1,0,14,3,2,80,1,9,3,2,6,5,1,2,0,No
31,2,561,1,3,3,3,1,4,0,33,3,1,3,3,1,4084,4156,1,1,0,12,3,1,80,0,7,2,1,7,2,7,7,1,Yes
43,1,930,1,6,3,4,1,1,0,73,2,2,3,3,1,4081,20003,1,1,1,14,3,1,80,0,20,3,1,20,7,1,8,0,No
32,1,499,2,2,1,6,1,3,1,36,3,2,5,2,2,4078,20497,0,1,1,13,3,1,80,3,4,3,2,3,2,1,2,0,No
37,1,1239,0,8,2,2,1,3,1,89,3,2,4,2,3,4071,12832,2,1,0,13,3,3,80,0,19,4,2,10,0,4,7,0,No
40,0,1142,1,8,2,3,1,4,1,72,3,2,7,4,3,4069,8841,3,1,1,18,3,3,80,0,8,2,3,2,2,2,2,0,No
27,1,1302,1,19,3,2,1,4,1,67,2,1,2,1,3,4066,16290,1,1,0,11,3,1,80,2,7,3,3,7,7,0,7,0,No
48,1,163,2,2,5,6,1,2,0,37,3,2,5,4,2,4051,19658,2,1,0,14,3,1,80,1,14,2,3,9,7,6,7,0,No
33,1,586,2,1,3,4,1,1,1,48,4,2,5,1,3,4037,21816,1,1,0,22,4,1,80,1,9,5,3,9,8,0,8,0,No
55,1,1229,1,4,4,3,1,4,1,30,3,2,7,3,2,4035,16143,0,1,1,16,3,2,80,0,4,2,3,3,2,1,2,0,No
34,2,1003,1,2,2,3,1,4,1,95,3,2,6,3,1,4033,15834,2,1,0,11,3,4,80,0,5,3,2,3,2,0,2,0,No
25,1,688,1,3,3,4,1,1,1,91,3,1,2,1,2,4031,9396,5,1,0,13,3,3,80,1,6,5,3,2,2,0,2,1,Yes
38,1,243,2,7,4,6,1,4,0,46,2,2,5,4,1,4028,7791,0,1,0,20,4,1,80,0,8,2,3,7,7,0,5,0,No
32,0,1109,1,29,4,4,1,4,0,69,3,1,2,3,1,4025,11135,9,1,0,12,3,2,80,0,10,2,3,8,7,7,7,0,No
29,1,1378,1,13,2,2,1,4,1,46,2,2,2,2,2,4025,23679,4,1,1,13,3,1,80,1,10,2,3,4,3,0,3,0,No
35,1,1142,1,23,4,4,1,3,0,30,3,1,2,1,2,4014,16002,3,1,1,15,3,3,80,1,4,3,3,2,2,2,2,0,No
35,1,1137,1,21,1,3,1,4,0,51,3,2,7,4,2,4014,19170,1,1,1,25,4,4,80,1,10,2,1,10,6,0,7,0,No
30,2,721,1,1,2,4,1,3,0,58,3,2,2,4,1,4011,10781,1,1,0,23,4,4,80,0,12,2,3,12,8,3,7,0,No
24,0,673,1,11,2,2,1,1,0,96,4,2,6,3,3,4011,8232,0,1,0,18,3,4,80,1,5,5,2,4,2,1,3,0,No
34,0,1375,2,10,3,3,1,4,1,87,3,2,5,3,3,4001,12313,1,1,1,14,3,3,80,1,15,3,3,15,14,0,7,0,No
25,0,675,1,5,2,3,1,2,1,85,4,2,7,1,3,4000,18384,1,1,0,12,3,4,80,2,6,2,3,6,3,1,5,0,No
23,1,1320,1,8,1,4,1,4,1,93,2,1,2,3,1,3989,20586,1,1,1,11,3,1,80,0,5,2,3,5,4,1,2,1,Yes
34,1,1157,1,5,2,4,1,2,1,57,2,2,2,4,2,3986,11912,1,1,0,14,3,3,80,1,15,3,4,15,10,4,13,0,No
29,1,738,1,9,5,2,1,2,1,30,2,1,2,4,1,3983,7621,0,1,0,17,3,3,80,0,4,2,3,3,2,2,2,0,No
31,1,471,1,4,3,4,1,1,0,62,4,1,2,3,3,3978,16031,8,1,0,12,3,2,80,1,4,0,2,2,2,2,2,0,No
25,1,977,1,2,1,2,1,4,1,57,3,1,2,3,3,3977,7298,6,1,1,19,3,3,80,1,7,2,2,2,2,0,2,0,No
40,0,663,1,9,4,2,1,3,1,81,3,2,2,3,3,3975,23099,3,1,0,11,3,3,80,2,11,2,4,8,7,0,7,0,No
42,1,1142,1,8,3,3,1,4,1,81,3,1,2,3,1,3968,13624,4,1,0,13,3,4,80,0,8,3,3,0,0,0,0,0,No
26,1,192,1,1,2,4,1,1,1,59,2,1,2,1,2,3955,11141,1,1,0,16,3,1,80,2,6,2,3,5,3,1,3,0,No
38,1,371,1,2,3,3,1,4,1,45,3,1,3,4,1,3944,4306,5,1,1,11,3,3,80,0,6,3,3,3,2,1,2,0,No
